id,name,location,href,company,gbfs_href,system,source,ebikes,license,scooters,instances,latitude,longitude,country
hellocycling-saitama,HELLO CYCLING Saitama,"{'latitude': 35.86017, 'longitude': 139.64347, 'city': '埼玉県 (Saitama)', 'country': 'JP'}",/v2/networks/hellocycling-saitama,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,35.86017,139.64347,JP
hellocycling-shizuoka,HELLO CYCLING Shizuoka,"{'latitude': 34.9769, 'longitude': 138.3855, 'city': '静岡県 (Shizuoka)', 'country': 'JP'}",/v2/networks/hellocycling-shizuoka,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,34.9769,138.3855,JP
hellocycling-tochigi,HELLO CYCLING Tochigi,"{'latitude': 36.75349, 'longitude': 139.6115, 'city': '栃木県 (Tochigi)', 'country': 'JP'}",/v2/networks/hellocycling-tochigi,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,36.75349,139.6115,JP
hellocycling-tokyo,HELLO CYCLING Tokyo,"{'latitude': 35.671, 'longitude': 139.765, 'city': '東京都 (Tokyo)', 'country': 'JP'}",/v2/networks/hellocycling-tokyo,['OpenStreet Corp.'],https://api-public.odpt.org/api/v4/gbfs/hellocycling/gbfs.json,,https://ckan.odpt.org/dataset/c_bikeshare_gbfs-openstreet,,"{'name': 'Creative Commons Attribution 4.0 International (CC BY 4.0)', 'url': 'https://creativecommons.org/licenses/by/4.0/'}",,,35.671,139.765,JP
heraeus-hanau,Heraeus Hanau,"{'latitude': 50.1387, 'longitude': 8.94429, 'city': 'Hanau', 'country': 'DE'}",/v2/networks/heraeus-hanau,['Heraeus Holding GmbH'],,Nextbike,,,,,,50.1387,8.94429,DE
hi-bike-fort-william,Hi-Bike Fort William,"{'latitude': 56.8171, 'longitude': -5.1054, 'city': 'Fort William', 'country': 'GB'}",/v2/networks/hi-bike-fort-william,"['HITRANS', 'Wegoshare, Lda']",,,,True,,,,56.8171,-5.1054,GB
hi-bike-inverness,Hi-Bike Inverness,"{'latitude': 57.4767, 'longitude': -4.2269, 'city': 'Inverness', 'country': 'GB'}",/v2/networks/hi-bike-inverness,"['HITRANS', 'Wegoshare, Lda']",,,,True,,,,57.4767,-4.2269,GB
hibike,Hibike,"{'latitude': 19.6417, 'longitude': -155.9962, 'city': 'Kailua-Kona', 'country': 'US'}",/v2/networks/hibike,['Bikeshare Hawaii Island'],https://kona.publicbikesystem.net/customer/ube/gbfs/v1/en/gbfs.json,,,,,,,19.6417,-155.9962,US
ibizi-ibiza-city,ibizi,"{'latitude': 38.9066, 'longitude': 1.42046, 'city': 'Ibiza-City', 'country': 'ES'}",/v2/networks/ibizi-ibiza-city,['Nextbike GmbH'],,Nextbike,,,,,,38.9066,1.42046,ES
idecycle,IDEcycle,"{'latitude': 43.2957547, 'longitude': -0.3685668, 'city': 'Pau', 'country': 'FR'}",/v2/networks/idecycle,['Cykleo SAS'],,Cykleo,,,,,,43.2957547,-0.3685668,FR
indego,Indego,"{'latitude': 39.95378, 'longitude': -75.16374, 'city': 'Philadelphia, PA', 'country': 'US'}",/v2/networks/indego,"['City of Philadelphia', 'Bicycle Transit Systems', 'BCycle, LLC']",https://gbfs.bcycle.com/bcycle_indego/gbfs.json,BCycle,,,,,,39.95378,-75.16374,US
indiana-pacers-bikeshare,Indiana Pacers Bikeshare,"{'latitude': 39.76593, 'longitude': -86.16216, 'city': 'Indianapolis, IN', 'country': 'US'}",/v2/networks/indiana-pacers-bikeshare,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_pacersbikeshare/gbfs.json,BCycle,,,,,,39.76593,-86.16216,US
infralobo,Smart Bikes by Infralobo,"{'latitude': 37.055, 'longitude': -8.0643, 'city': 'Vale do Lobo', 'country': 'PT'}",/v2/networks/infralobo,"['Infralobo', 'Wegoshare, Lda']",,,,,,,,37.055,-8.0643,PT
integrabike,Integrabike,"{'latitude': -23.5015, 'longitude': -47.4526, 'city': 'Sorocaba', 'country': 'BR'}",/v2/networks/integrabike,"['Prefeiture de Sorocaba', 'Urbes']",,Mobhis,,,,,,-23.5015,-47.4526,BR
jackson,Jackson County BCycle,"{'latitude': 42.2462, 'longitude': -84.4031, 'city': 'Jackson, MI', 'country': 'US'}",/v2/networks/jackson,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_jacksoncounty/gbfs.json,BCycle,,,,,,42.2462,-84.4031,US
jastrebarsko-jastrebarsko,Nextbike,"{'latitude': 45.6692, 'longitude': 15.6541, 'city': 'Jastrebarsko', 'country': 'HR'}",/v2/networks/jastrebarsko-jastrebarsko,['Nextbike GmbH'],,Nextbike,,,,,,45.6692,15.6541,HR
jesinbici,JesinBici,"{'latitude': 43.522601, 'longitude': 13.244448, 'city': 'Jesi', 'country': 'IT'}",/v2/networks/jesinbici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=236,,,,,43.522601,13.244448,IT
joco-new-york,JOCO New York,"{'latitude': 40.7572, 'longitude': -73.9859, 'city': 'New York', 'country': 'US'}",/v2/networks/joco-new-york,"['BEAM BIKE CORP.', 'JOCO']",,,,True,,,,40.7572,-73.9859,US
karuvelo,Karu'Vélo,"{'latitude': 16.2411, 'longitude': -61.5331, 'city': 'Pointe-à-Pitre', 'country': 'FR'}",/v2/networks/karuvelo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/karu/gbfs.json,Ecovelo,,True,,,,16.2411,-61.5331,FR
kolumbus-rogaland,Bysykkelen,"{'latitude': 58.9689, 'longitude': 5.731, 'city': 'Rogaland', 'country': 'NO'}",/v2/networks/kolumbus-rogaland,['Kolumbus'],,kolumbus,,True,,,,58.9689,5.731,NO
komornicki-system-rowerowy-komorniki,Komornicki System Rowerowy Poland,"{'latitude': 52.3347, 'longitude': 16.8094, 'city': 'Komorniki', 'country': 'PL'}",/v2/networks/komornicki-system-rowerowy-komorniki,['Nextbike GmbH'],,,,,,,,52.3347,16.8094,PL
kotobike,Kotobike,"{'latitude': 35.0115, 'longitude': 135.7518, 'city': '京都 (Kyoto)', 'country': 'JP'}",/v2/networks/kotobike,['QBEI.inc'],https://app.kotobike.jp/api/exposed/v2/gbfs/gbfs.json,,,,,,,35.0115,135.7518,JP
kuitunbike,Kuitun Bike,"{'latitude': 44.429, 'longitude': 84.9009, 'city': '奎屯市 (Kuitun)', 'country': 'CN'}",/v2/networks/kuitunbike,[],,,,,,,,44.429,84.9009,CN
kvb-rad-koln,KVB Rad,"{'latitude': 50.9429, 'longitude': 6.95649, 'city': 'Köln', 'country': 'DE'}",/v2/networks/kvb-rad-koln,['Nextbike GmbH'],,Nextbike,,,,,,50.9429,6.95649,DE
lastenvelo-freiburg,LastenVelo Freiburg,"{'latitude': 47.9981, 'longitude': 7.8439, 'city': 'Freiburg', 'country': 'DE'}",/v2/networks/lastenvelo-freiburg,['LastenVelo Freiburg e.V.'],,,,,,,,47.9981,7.8439,DE
le-marcel,Le Marcel,"{'latitude': 48.2997, 'longitude': 4.0792, 'city': 'Troyes', 'country': 'FR'}",/v2/networks/le-marcel,['Ecovelo'],https://api.gbfs.ecovelo.mobi/lemarcel/gbfs.json,Ecovelo,,True,,,,48.2997,4.0792,FR
le-velo,LeVélo,"{'latitude': 43.296482, 'longitude': 5.36978, 'city': 'Marseille', 'country': 'FR'}",/v2/networks/le-velo,"['LeVélo AMP Métropole', 'Ville de Marseille', 'Fifteen SAS']",https://api.omega.fifteen.eu/gbfs/2.2/marseille/en/gbfs.json?&key=MjE0ZDNmMGEtNGFkZS00M2FlLWFmMWItZGNhOTZhMWQyYzM2,,https://www.data.gouv.fr/fr/datasets/velos-a-assistance-electrique-en-libre-service-levelo-sur-marseille/,,"{'name': 'Open Data Commons Open Database License (ODbL)', 'url': 'http://opendatacommons.org/licenses/odbl/summary/'}",,,43.296482,5.36978,FR
le-velo-star,LE vélo Star,"{'latitude': 48.114167, 'longitude': -1.680833, 'city': 'Rennes', 'country': 'FR'}",/v2/networks/le-velo-star,"['Keolis', 'Rennes Metropole']",,Keolis,https://data.explore.star.fr/explore/dataset/vls-stations-etat-tr/,,,,,48.114167,-1.680833,FR
lecce,lecce,"{'latitude': 40.35040350928062, 'longitude': 18.177824020385742, 'city': 'Lecce', 'country': 'IT'}",/v2/networks/lecce,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=159,,,,,40.35040350928062,18.177824020385742,IT
lecco,Bicincittà,"{'latitude': 45.8565698, 'longitude': 9.397670399999999, 'city': 'Lecco', 'country': 'IT'}",/v2/networks/lecco,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=49,,,,,45.8565698,9.397670399999999,IT
li-bia-velo,Li bia velo,"{'latitude': 50.465328, 'longitude': 4.867665, 'city': 'Namur', 'country': 'BE'}",/v2/networks/li-bia-velo,['JCDecaux'],,Cyclocity,https://developer.jcdecaux.com,,"{'name': 'Open Licence', 'url': 'https://developer.jcdecaux.com/#/opendata/licence'}",,,50.465328,4.867665,BE
libelo,Libélo,"{'latitude': 44.922726, 'longitude': 4.905634, 'city': 'Valence', 'country': 'FR'}",/v2/networks/libelo,['PBSC Urban Solutions'],https://valencefr.publicbikesystem.net/ube/gbfs/v1/,,,,,,,44.922726,4.905634,FR
limerick,TFI Bikes,"{'latitude': 52.668746, 'longitude': -8.627809, 'city': 'Limerick', 'country': 'IE'}",/v2/networks/limerick,['The National Transport Authority'],,TFI Bikes,,,,,,52.668746,-8.627809,IE
lincoln,BikeLNK,"{'latitude': 40.8087, 'longitude': -96.7075, 'city': 'Lincoln, NE', 'country': 'US'}",/v2/networks/lincoln,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_bikelnk/gbfs.json,BCycle,,,,,,40.8087,-96.7075,US
linkbike-penang,LinkBike,"{'latitude': 5.4192, 'longitude': 100.3281, 'city': 'Penang', 'country': 'MY'}",/v2/networks/linkbike-penang,['FAST RENT BIKE (PG) Sdn. Bhd'],,,,,,,,5.4192,100.3281,MY
longanoinbici,LonganoinBici,"{'latitude': 38.149812517944284, 'longitude': 15.212116241455078, 'city': 'Barcellona Pozzo di Gotto', 'country': 'IT'}",/v2/networks/longanoinbici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=140,,,,,38.149812517944284,15.212116241455078,IT
lovelolibreservice,Lovélo Libre Service,"{'latitude': 49.4432552, 'longitude': 1.0999821, 'city': 'Rouen', 'country': 'FR'}",/v2/networks/lovelolibreservice,"['Citybike Normandie', 'INURBA Mobility']",https://gbfs.urbansharing.com/lovelolibreservice.fr/gbfs.json,,,,,,,49.4432552,1.0999821,FR
lovesharing-canary-islands-fuerteventura,Lovesharing (Canary Islands),"{'latitude': 28.3584, 'longitude': -14.064, 'city': 'Fuerteventura', 'country': 'ES'}",/v2/networks/lovesharing-canary-islands-fuerteventura,['Nextbike GmbH'],,Nextbike,,,,,,28.3584,-14.064,ES
lovesharing-canary-islands-gran-canaria,Lovesharing (Canary Islands),"{'latitude': 27.8154, 'longitude': -15.5182, 'city': 'Gran Canaria', 'country': 'ES'}",/v2/networks/lovesharing-canary-islands-gran-canaria,['Nextbike GmbH'],,Nextbike,,,,,,27.8154,-15.5182,ES
lovesharing-canary-islands-lanzarote,Lovesharing (Canary Islands),"{'latitude': 29.0491, 'longitude': -13.5729, 'city': 'Lanzarote', 'country': 'ES'}",/v2/networks/lovesharing-canary-islands-lanzarote,['Nextbike GmbH'],,Nextbike,,,,,,29.0491,-13.5729,ES
lrm-lublin-lublin,LRM Lublin,"{'latitude': 51.2469, 'longitude': 22.5697, 'city': 'Lublin', 'country': 'PL'}",/v2/networks/lrm-lublin-lublin,['Nextbike GmbH'],,,,,,,,51.2469,22.5697,PL
lundahoj,Lundahoj,"{'latitude': 55.7046601, 'longitude': 13.1910073, 'city': 'Lund', 'country': 'SE'}",/v2/networks/lundahoj,['JCDecaux'],,Cyclocity,https://developer.jcdecaux.com,,"{'name': 'Open Licence', 'url': 'https://developer.jcdecaux.com/#/opendata/licence'}",,,55.7046601,13.1910073,SE
lviv-odessa,Nextbike,"{'latitude': 46.463, 'longitude': 30.7042, 'city': 'Odessa', 'country': 'UA'}",/v2/networks/lviv-odessa,['Nextbike GmbH'],,Nextbike,,,,,,46.463,30.7042,UA
madison,BCycle,"{'latitude': 43.07571, 'longitude': -89.38527, 'city': 'Madison, WI', 'country': 'US'}",/v2/networks/madison,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_madison/gbfs.json,BCycle,,,,,,43.07571,-89.38527,US
malmobybike,Malmö by bike,"{'latitude': 55.605, 'longitude': 13.0038, 'city': 'Malmö', 'country': 'SE'}",/v2/networks/malmobybike,['ClearChannel'],,SmartBike,,,,,,55.605,13.0038,SE
manerba-in-bici,Manerba in Bici,"{'latitude': 45.561179, 'longitude': 10.559406, 'city': 'Manerba del Garda', 'country': 'IT'}",/v2/networks/manerba-in-bici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=102,,,,,45.561179,10.559406,IT
mar-e-bici,Mar e Bici,"{'latitude': 42.805855, 'longitude': 10.196514, 'city': 'Marciana Marina', 'country': 'IT'}",/v2/networks/mar-e-bici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=90,,,,,42.805855,10.196514,IT
marseillan,Marseillan vélo libre-service,"{'latitude': 43.3572, 'longitude': 3.5283, 'city': 'Marseillan', 'country': 'FR'}",/v2/networks/marseillan,['Ecovelo'],https://api.gbfs.ecovelo.mobi/marseillan/gbfs.json,Ecovelo,,,,,,43.3572,3.5283,FR
mbajk,MBajk,"{'latitude': 46.5547, 'longitude': 15.6459, 'city': 'Maribor', 'country': 'SI'}",/v2/networks/mbajk,['JCDecaux'],,Cyclocity,https://developer.jcdecaux.com,,"{'name': 'Open Licence', 'url': 'https://developer.jcdecaux.com/#/opendata/licence'}",,,46.5547,15.6459,SI
mcallen,RGV BCycle,"{'latitude': 26.20438, 'longitude': -98.2261, 'city': 'McAllen, TX', 'country': 'US'}",/v2/networks/mcallen,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_mcallen/gbfs.json,BCycle,,,,,,26.20438,-98.2261,US
medina-careem-bike,Medina Careem BIKE,"{'latitude': 24.4682, 'longitude': 39.612, 'city': 'Medina', 'country': 'SA'}",/v2/networks/medina-careem-bike,['Careem'],https://dubai.publicbikesystem.net/customer/gbfs/v2/en/gbfs.json,,,,,,,24.4682,39.612,SA
meglio-in-bici,Meglio in Bici,"{'latitude': 45.520541, 'longitude': 9.341984, 'city': 'Cernusco sul Naviglio - Pioltello - Carugate', 'country': 'IT'}",/v2/networks/meglio-in-bici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=121,,,,,45.520541,9.341984,IT
mein-konrad-konstanz,Mein konrad,"{'latitude': 47.6732, 'longitude': 9.1663, 'city': 'Konstanz', 'country': 'DE'}",/v2/networks/mein-konrad-konstanz,['Nextbike GmbH'],,Nextbike,,,,,,47.6732,9.1663,DE
meiob,meioB,"{'latitude': 39.6024, 'longitude': -8.4069, 'city': 'Médio Tejo', 'country': 'PT'}",/v2/networks/meiob,['CIM Médio Tejo'],,,,,,,,39.6024,-8.4069,PT
memphis,Explore Bike Share,"{'latitude': 35.1486, 'longitude': -90.045, 'city': 'Memphis, TN', 'country': 'US'}",/v2/networks/memphis,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_memphis/gbfs.json,BCycle,,,,,,35.1486,-90.045,US
metro-bike-share,Metro Bike Share,"{'latitude': 34.04855, 'longitude': -118.25905, 'city': 'Los Angeles, CA', 'country': 'US'}",/v2/networks/metro-bike-share,"['Los Angeles County Metropolitan Transportation Authority (Metro)', 'Bicycle Transit Systems', 'BCycle, LLC']",https://gbfs.bcycle.com/bcycle_lametro/gbfs.json,BCycle,,,,,,34.04855,-118.25905,US
metropolradruhr-bochum,metropolradruhr,"{'latitude': 51.4813, 'longitude': 7.2133, 'city': 'Bochum', 'country': 'DE'}",/v2/networks/metropolradruhr-bochum,['Nextbike GmbH'],,Nextbike,,,,,,51.4813,7.2133,DE
metropolradruhr-bottrop,metropolradruhr,"{'latitude': 51.5263, 'longitude': 6.94611, 'city': 'Bottrop', 'country': 'DE'}",/v2/networks/metropolradruhr-bottrop,['Nextbike GmbH'],,Nextbike,,,,,,51.5263,6.94611,DE
metropolradruhr-dortmund,metropolradruhr,"{'latitude': 51.5141, 'longitude': 7.46255, 'city': 'Dortmund', 'country': 'DE'}",/v2/networks/metropolradruhr-dortmund,['Nextbike GmbH'],,Nextbike,,,,,,51.5141,7.46255,DE
metropolradruhr-duisburg,metropolradruhr,"{'latitude': 51.4487, 'longitude': 6.77513, 'city': 'Duisburg', 'country': 'DE'}",/v2/networks/metropolradruhr-duisburg,['Nextbike GmbH'],,Nextbike,,,,,,51.4487,6.77513,DE
metropolradruhr-essen,metropolradruhr,"{'latitude': 51.4425, 'longitude': 7.02301, 'city': 'Essen', 'country': 'DE'}",/v2/networks/metropolradruhr-essen,['Nextbike GmbH'],,Nextbike,,,,,,51.4425,7.02301,DE
metropolradruhr-gelsenkirchen,metropolradruhr,"{'latitude': 51.5404, 'longitude': 7.07039, 'city': 'Gelsenkirchen', 'country': 'DE'}",/v2/networks/metropolradruhr-gelsenkirchen,['Nextbike GmbH'],,Nextbike,,,,,,51.5404,7.07039,DE
metropolradruhr-hamm,metropolradruhr,"{'latitude': 51.6775, 'longitude': 7.84836, 'city': 'Hamm', 'country': 'DE'}",/v2/networks/metropolradruhr-hamm,['Nextbike GmbH'],,Nextbike,,,,,,51.6775,7.84836,DE
metropolradruhr-herne,metropolradruhr,"{'latitude': 51.5363, 'longitude': 7.21493, 'city': 'Herne', 'country': 'DE'}",/v2/networks/metropolradruhr-herne,['Nextbike GmbH'],,Nextbike,,,,,,51.5363,7.21493,DE
metropolradruhr-mulheim-adr,metropolradruhr,"{'latitude': 51.4308, 'longitude': 6.87401, 'city': 'Mülheim a.d.R.', 'country': 'DE'}",/v2/networks/metropolradruhr-mulheim-adr,['Nextbike GmbH'],,Nextbike,,,,,,51.4308,6.87401,DE
metropolradruhr-oberhausen,metropolradruhr,"{'latitude': 51.4936, 'longitude': 6.85169, 'city': 'Oberhausen', 'country': 'DE'}",/v2/networks/metropolradruhr-oberhausen,['Nextbike GmbH'],,Nextbike,,,,,,51.4936,6.85169,DE
metrorower,Metrorower,"{'latitude': 50.2664, 'longitude': 19.0217, 'city': 'Górnośląsko-Zagłębiowska Metropolia', 'country': 'PL'}",/v2/networks/metrorower,"['Górnośląsko-Zagłębiowska Metropolia', 'Nextbike GZM']",https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_zz/gbfs.json,,,,,,,50.2664,19.0217,PL
mibici-guadalajara,MIBICI,"{'latitude': 20.6737883, 'longitude': -103.3704325, 'city': 'Guadalajara', 'country': 'MX'}",/v2/networks/mibici-guadalajara,"['BKT bici publica S.A. de C.V.', 'PBSC Urban Solutions']",https://guad.publicbikesystem.net/ube/gbfs/v1/,,,,,,,20.6737883,-103.3704325,MX
mibicitubici,Mi bici tu bici,"{'latitude': -32.95, 'longitude': -60.65, 'city': 'Rosario', 'country': 'AR'}",/v2/networks/mibicitubici,"['Mobilicidade Tecnologia LTD', 'Municipalidad de Rosario']",https://www.mibicitubici.gob.ar/opendata/gbfs.json,,,,,,,-32.95,-60.65,AR
mibisivalencia,MIBISI,"{'latitude': 39.4745, 'longitude': -0.4189, 'city': 'Valencia, área metropolitana', 'country': 'ES'}",/v2/networks/mibisivalencia,['Movilidad Urbana Sostenible SLU'],,,,,,,"[{'tag': 'horta-sud-en-bici', 'meta': {'city': 'Aldaia, Alaquàs, Quart de Poblet, Xirivella', 'country': 'ES', 'name': 'Horta Sud en bici', 'latitude': 39.4696, 'longitude': -0.4605}}, {'tag': 'xufabike', 'meta': {'city': 'Alboraia', 'country': 'ES', 'name': 'XufaBike', 'latitude': 39.4988, 'longitude': -0.3511}}, {'tag': 'bicimeliana', 'meta': {'city': 'Meliana', 'country': 'ES', 'name': 'BiciMeliana', 'latitude': 39.5285, 'longitude': -0.348}}, {'tag': 'carraixet-bici', 'meta': {'city': 'Alfara del Patriarca, Foios, Bonrepòs i Mirambell, Vinales', 'country': 'ES', 'name': 'Carraixet Bici', 'latitude': 39.5384, 'longitude': -0.3715}}]",39.4745,-0.4189,ES
mimuovofe,Mi Muovo in Bici,"{'latitude': 44.8350382, 'longitude': 11.6240562, 'city': 'Ferrara', 'country': 'IT'}",/v2/networks/mimuovofe,['Comunicare S.r.l.'],,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=142,,,,,44.8350382,11.6240562,IT
mobibike-dresden,MOBIbike,"{'latitude': 51.0535, 'longitude': 13.7387, 'city': 'Dresden', 'country': 'DE'}",/v2/networks/mobibike-dresden,['Nextbike GmbH'],,Nextbike,,,,,,51.0535,13.7387,DE
mobibikes,Mobi,"{'latitude': 49.2827, 'longitude': -123.1207, 'city': 'Vancouver', 'country': 'CA'}",/v2/networks/mobibikes,"['Vanncouver Bike Share Inc.', 'CycleHop LLC', 'City of Vancouver', 'Shaw Communications Inc.', 'Fifteen']",https://vancouver-gbfs.smoove.pro/gbfs/2/gbfs.json,,,,,,,49.2827,-123.1207,CA
mogo-detroit,MoGo,"{'latitude': 42.331548, 'longitude': -83.0465, 'city': 'Detroit, MI', 'country': 'US'}",/v2/networks/mogo-detroit,"['PBSC Urban Solutions', 'Shift Transit']",https://detroit.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,True,,,,42.331548,-83.0465,US
monabike,MonaBike,"{'latitude': 43.733333, 'longitude': 7.416667, 'city': 'Monaco', 'country': 'MC'}",/v2/networks/monabike,['PBSC Urban Solutions'],https://monaco.publicbikesystem.net/customer/ube/gbfs/v1/,,,,,,,43.733333,7.416667,MC
monopoli-bike,Monopoli BIKE,"{'latitude': 40.94519109440738, 'longitude': 17.311687995336918, 'city': 'Monopoli', 'country': 'IT'}",/v2/networks/monopoli-bike,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=191,,,,,40.94519109440738,17.311687995336918,IT
movemix-bike,Movemix Bike,"{'latitude': 51.4938, 'longitude': 11.9628, 'city': 'Halle (Saale)', 'country': 'DE'}",/v2/networks/movemix-bike,['Nextbike GmbH'],,Nextbike,,,,,,51.4938,11.9628,DE
mvg-meinrad-nextbike-mainz,meinRad MVG Mainz,"{'latitude': 45.9469, 'longitude': 13.6208, 'city': 'Mainz', 'country': 'DE'}",/v2/networks/mvg-meinrad-nextbike-mainz,['Mainzer Verkehrsgesellschaft mbH'],,Nextbike,,,,,,45.9469,13.6208,DE
mvrad-anklam,MV-Rad,"{'latitude': 53.8614, 'longitude': 13.6907, 'city': 'Anklam', 'country': 'DE'}",/v2/networks/mvrad-anklam,['Nextbike GmbH'],,,,,,,,53.8614,13.6907,DE
mvrad-hq,MV-Rad,"{'latitude': 53.6707, 'longitude': 12.4255, 'city': 'MV-Rad', 'country': 'DE'}",/v2/networks/mvrad-hq,['Nextbike GmbH'],,Nextbike,,,,,,53.6707,12.4255,DE
nashville,Nashville BCycle,"{'latitude': 36.15768, 'longitude': -86.773, 'city': 'Nashville, TN', 'country': 'US'}",/v2/networks/nashville,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_nashville/gbfs.json,BCycle,,,,,,36.15768,-86.773,US
nbici,nbici,"{'latitude': 42.8116631, 'longitude': -1.6482653, 'city': 'Pamplona', 'country': 'ES'}",/v2/networks/nbici,['Bicincitta Italia S.r.l.'],,Weelo,,,,,,42.8116631,-1.6482653,ES
neuchatelroule,Neuchâtelroule,"{'latitude': 46.9916, 'longitude': 6.9269, 'city': 'Neuchâtel', 'country': 'CH'}",/v2/networks/neuchatelroule,['Donkey Republic'],https://stables.donkey.bike/api/public/gbfs/2/donkey_neuchatel/gbfs.json,,,,,,,46.9916,6.9269,CH
nextbike-10vorwien,Nextbike,"{'latitude': 48.3403, 'longitude': 16.279, 'city': '10vorWien', 'country': 'AT'}",/v2/networks/nextbike-10vorwien,['Nextbike GmbH'],,,,,,,,48.3403,16.279,AT
nextbike-auckland-waterfront,Nextbike,"{'latitude': -36.841, 'longitude': 174.763, 'city': 'Auckland Waterfront', 'country': 'NZ'}",/v2/networks/nextbike-auckland-waterfront,['Nextbike GmbH'],,,,,,,,-36.841,174.763,NZ
nextbike-bergamo,nextbike Bergamo,"{'latitude': 45.6986, 'longitude': 9.67567, 'city': 'Bergamo', 'country': 'IT'}",/v2/networks/nextbike-bergamo,['Nextbike GmbH'],,Nextbike,,,,,,45.6986,9.67567,IT
nextbike-berlin,Nextbike,"{'latitude': 52.5087, 'longitude': 13.3563, 'city': 'Berlin', 'country': 'DE'}",/v2/networks/nextbike-berlin,['Nextbike GmbH'],,Nextbike,,,,,,52.5087,13.3563,DE
nextbike-berounsko,nextbike Berounsko,"{'latitude': 49.9616, 'longitude': 14.064, 'city': 'Berounsko', 'country': 'CZ'}",/v2/networks/nextbike-berounsko,['Nextbike GmbH'],,Nextbike,,,,,,49.9616,14.064,CZ
nextbike-bielefeld,meinSiggi,"{'latitude': 52.0257, 'longitude': 8.53286, 'city': 'Bielefeld', 'country': 'DE'}",/v2/networks/nextbike-bielefeld,['Nextbike GmbH'],,Nextbike,,,,,,52.0257,8.53286,DE
nextbike-bonn,Nextbike,"{'latitude': 50.7367, 'longitude': 7.09541, 'city': 'Bonn', 'country': 'DE'}",/v2/networks/nextbike-bonn,['Nextbike GmbH'],,Nextbike,,,,,,50.7367,7.09541,DE
nextbike-brno,nextbike Brno,"{'latitude': 49.1911, 'longitude': 16.6148, 'city': 'Brno', 'country': 'CZ'}",/v2/networks/nextbike-brno,['Nextbike GmbH'],,Nextbike,,,,,,49.1911,16.6148,CZ
nextbike-brno-kurim,nextbike Brno,"{'latitude': 49.2994, 'longitude': 16.5368, 'city': 'Kuřim', 'country': 'CZ'}",/v2/networks/nextbike-brno-kurim,['Nextbike GmbH'],,Nextbike,,,,,,49.2994,16.5368,CZ
nextbike-cardiff,Nextbike,"{'latitude': 51.4848, 'longitude': -3.19062, 'city': 'Cardiff', 'country': 'GB'}",/v2/networks/nextbike-cardiff,['Nextbike GmbH'],,,,,,,,51.4848,-3.19062,GB
nextbike-christchurch,Nextbike,"{'latitude': -43.5341, 'longitude': 172.621, 'city': 'Christchurch', 'country': 'NZ'}",/v2/networks/nextbike-christchurch,['Nextbike GmbH'],,,,,,,,-43.5341,172.621,NZ
nextbike-dusseldorf,Nextbike,"{'latitude': 51.2243, 'longitude': 6.77204, 'city': 'Düsseldorf', 'country': 'DE'}",/v2/networks/nextbike-dusseldorf,['Nextbike GmbH'],,Nextbike,,,,,,51.2243,6.77204,DE
